score,feature
score_9,K02652
score_9,K03471
score_9,K02666
score_9,K08372
score_9,K19803
score_9,K04516
score_9,K16651
score_9,K14445
score_9,K06193
score_9,K23270
score_9,K11934
score_9,K18348
score_9,K19168
score_9,K19124
score_9,K01815
score_9,K02124
score_9,K03834
score_9,K02049
score_9,K00030
score_9,K15921
score_9,K23257
score_9,K14379
score_9,K01844
score_9,K01355
score_9,K00198
score_9,K08999
score_9,K03473
score_9,K00681
score_9,K18345
score_9,K09973
score_9,K02099
score_9,K01590
score_9,K07017
score_9,K01791
score_9,K01026
score_9,K03444
score_9,K02815
score_9,K03544
score_9,K06284
score_9,K18197
score_9,K03196
score_9,K22432
score_9,K00697
score_9,K21556
score_9,K02528
score_9,K20037
score_9,K04026
score_9,K01841
score_9,K03558
score_9,K23182
score_9,K15899
score_9,K21557
score_9,K03534
score_9,K15524
score_9,K18891
score_9,K11927
score_9,K02687
score_9,K01678
score_9,K02316
score_9,K00647
score_9,K22906
score_9,K01304
score_9,K01599
score_9,K12373
score_9,K01885
score_9,K18012
score_9,K13049
score_9,K03367
score_9,K02824
score_9,K15855
score_9,K21567
score_9,K17241
score_9,K07304
score_9,K06391
score_9,K01612
score_9,K17246
score_9,K01635
score_9,K17245
score_9,K22441
score_9,K03833
score_9,K11102
score_9,K11618
score_9,K02118
score_9,K12410
score_9,K18830
score_9,K01201
score_9,K00158
score_9,K03752
score_9,K00616
score_9,K22901
score_9,K01652
score_9,K03813
score_9,K02058
score_9,K11784
score_9,K01784
score_9,K17758
score_9,K05823
score_9,K02453
score_9,K11921
score_9,K19090
score_9,K06872
score_9,K03297
score_9,K03476
score_9,K10563
score_9,K10985
score_9,K03191
score_9,K10441
score_9,K17242
score_9,K00130
score_9,K19422
score_9,K08309
score_9,K22900
score_9,K17735
score_9,K02858
score_9,K21395
score_9,K02992
score_9,K01232
score_9,K13497
score_9,K19972
score_9,K17759
score_9,K01802
score_9,K14731
score_9,K05846
score_9,K02108
score_9,K01708
score_9,K00997
score_9,K15527
score_9,K22103
score_9,K04076
score_9,K02413
score_9,K01711
score_9,K02014
score_9,K03491
score_9,K02416
score_9,K04844
score_9,K15023
score_9,K01880
score_9,K21572
score_9,K03276
score_9,K10710
score_9,K07266
score_9,K00558
score_9,K07016
score_9,K00709
score_9,K14654
score_9,K02217
score_9,K06117
score_9,K02172
score_9,K20859
score_9,K03578
score_9,K10974
score_9,K07139
score_9,K04092
score_9,K03818
score_9,K01286
score_9,K16957
score_9,K03289
score_9,K00817
score_9,K12541
score_9,K02346
score_9,K07243
score_9,K01734
score_9,K12527
score_9,K09809
score_9,K02032
score_9,K03628
score_9,K11206
score_9,K02248
score_9,K19046
score_9,K07483
score_9,K10805
score_9,K22902
score_9,K09922
score_9,K00973
score_9,K06920
score_9,K03517
score_9,K07313
score_9,K00324
score_9,K01759
score_9,K12251
score_9,K23245
score_9,K06297
score_9,K00174
score_9,K02115
score_9,K01919
score_9,K18707
score_9,K00230
score_9,K07649
score_9,K01077
score_9,K07668
score_9,K21961
score_9,K04062
score_9,K23231
score_9,K17195
score_9,K03711
score_9,K01746
score_9,K19689
score_9,K18008
score_9,K02246
score_9,K15371
score_9,K00128
score_9,K01630
score_9,K03722
score_9,K02841
score_9,K10678
score_9,K13891
score_9,K18011
score_9,K01531
score_9,K21750
score_9,K02427
score_9,K20904
score_9,K07115
score_9,K05593
score_9,K00134
score_9,K22699
score_9,K18237
score_9,K01534
score_9,K00091
score_9,K07221
score_9,K21993
score_9,K01661
score_9,K01674
score_9,K17723
score_9,K19299
score_9,K05796
score_9,K12267
score_9,K01252
score_9,K02573
score_9,K00194
score_9,K07130
score_9,K02195
score_9,K13735
score_9,K10939
score_9,K02550
score_9,K09972
score_9,K06906
score_9,K01042
score_9,K14194
score_9,K01643
score_9,K01996
score_9,K01494
score_9,K01733
score_9,K10824
score_9,K00989
score_9,K01222
score_9,K07234
score_9,K10543
score_9,K20074
score_9,K12144
score_9,K02656
score_9,K00794
score_9,K15587
score_9,K01166
score_9,K06925
score_9,K00795
score_9,K01460
score_9,K15894
score_9,K03579
score_9,K01940
score_9,K15585
score_9,K08998
score_9,K01259
score_9,K01414
score_9,K01753
score_9,K07009
score_9,K02703
score_9,K03554
score_9,K01087
score_9,K00331
score_9,K13018
score_9,K02654
score_9,K00879
score_9,K04338
score_9,K03790
score_9,K13747
score_9,K18907
score_9,K15723
score_9,K02860
score_9,K02650
score_9,K07184
score_9,K01878
score_9,K10539
score_9,K09882
score_9,K00892
score_9,K03696
score_9,K11911
score_9,K10537
score_9,K08961
score_9,K00937
score_9,K00374
score_9,K15830
score_9,K00068
score_9,K07274
score_9,K07796
score_9,K03583
score_9,K13889
score_9,K02509
score_9,K07151
score_9,K00354
score_9,K02194
score_9,K02690
score_9,K01808
score_9,K02950
score_9,K01101
score_9,K02031
score_9,K04072
score_9,K01696
score_9,K03417
score_9,K00769
score_9,K09927
score_9,K06045
score_9,K23183
score_9,K05714
score_9,K02503
score_9,K07674
score_9,K03154
score_9,K11382
score_9,K03269
score_9,K07160
score_9,K02496
score_9,K12294
score_9,K01250
score_9,K11249
score_9,K09815
score_9,K07503
score_9,K16299
score_9,K00163
score_9,K05541
score_9,K03980
score_9,K03315
score_9,K00766
score_9,K03810
score_9,K19510
score_9,K07320
score_9,K00813
score_9,K19229
score_9,K07023
score_9,K00383
score_9,K07232
score_9,K07400
score_9,K02057
score_9,K21600
score_9,K12262
score_9,K00823
score_9,K02317
score_9,K02033
score_9,K18369
score_9,K02481
score_9,K19336
score_9,K07473
score_9,K03451
score_9,K16345
score_9,K03815
score_9,K15834
score_9,K00216
score_9,K01619
score_9,K11392
score_9,K06194
score_9,K14742
score_9,K01595
score_9,K19052
score_9,K21086
score_9,K00133
score_9,K12308
score_9,K16937
score_9,K00005
score_9,K00052
score_9,K00088
score_9,K00138
score_9,K00176
score_9,K00215
score_9,K00219
score_9,K00246
score_9,K00276
score_9,K00282
score_9,K00286
score_9,K00303
score_9,K00335
score_9,K00336
score_9,K00339
score_9,K00347
score_9,K00348
score_9,K00350
score_9,K00363
score_9,K00368
score_9,K00428
score_9,K00435
score_9,K00455
score_9,K00533
score_9,K00556
score_9,K00574
score_9,K00600
score_9,K00602
score_9,K00662
score_9,K00673
score_9,K00799
score_9,K00844
score_9,K00857
score_9,K00860
score_9,K00864
score_9,K00867
score_9,K00883
score_9,K00885
score_9,K00942
score_9,K00955
score_9,K00966
score_9,K00968
score_9,K00982
score_9,K00995
score_9,K01000
score_9,K01023
score_9,K01066
score_9,K01085
score_9,K01118
score_9,K01129
score_9,K01130
score_9,K01133
score_9,K01146
score_9,K01156
score_9,K01159
score_9,K01169
score_9,K01186
score_9,K01192
score_9,K01200
score_9,K01209
score_9,K01215
score_9,K01223
score_9,K01243
score_9,K01271
score_9,K01356
score_9,K01409
score_9,K01419
score_9,K01442
score_9,K01447
score_9,K01464
score_9,K01482
score_9,K01495
score_9,K01496
score_9,K01497
score_9,K01512
score_9,K01521
score_9,K01525
score_9,K01537
score_9,K01567
score_9,K01577
score_9,K01585
score_9,K01588
score_9,K01591
score_9,K01601
score_9,K01604
score_9,K01615
score_9,K01620
score_9,K01627
score_9,K01637
score_9,K01662
score_9,K01676
score_9,K01682
score_9,K01684
score_9,K01686
score_9,K01689
score_9,K01713
score_9,K01740
score_9,K01744
score_9,K01752
score_9,K01775
score_9,K01776
score_9,K01787
score_9,K01790
score_9,K01792
score_9,K01810
score_9,K01811
score_9,K01819
score_9,K01825
score_9,K01847
score_9,K01848
score_9,K01867
score_9,K01874
score_9,K01875
score_9,K01881
score_9,K01887
score_9,K01894
score_9,K01895
score_9,K01912
score_9,K01918
score_9,K01923
score_9,K01951
score_9,K01955
score_9,K01956
score_9,K01960
score_9,K01966
score_9,K01992
score_9,K02002
score_9,K02007
score_9,K02013
score_9,K02022
score_9,K02036
score_9,K02037
score_9,K02038
score_9,K02043
score_9,K02046
score_9,K02048
score_9,K02062
score_9,K02065
score_9,K02066
score_9,K02080
score_9,K02083
score_9,K02107
score_9,K02113
score_9,K02116
score_9,K02122
score_9,K02160
score_9,K02191
score_9,K02192
score_9,K02198
score_9,K02199
score_9,K02200
score_9,K02221
score_9,K02227
score_9,K02231
score_9,K02244
score_9,K02279
score_9,K02344
score_9,K02364
score_9,K02388
score_9,K02398
score_9,K02399
score_9,K02412
score_9,K02419
score_9,K02431
score_9,K02439
score_9,K02445
score_9,K02471
score_9,K02472
score_9,K02502
score_9,K02505
score_9,K02507
score_9,K02518
score_9,K02529
score_9,K02530
score_9,K02538
score_9,K02549
score_9,K02551
score_9,K02560
score_9,K02567
score_9,K02584
score_9,K02587
score_9,K02613
score_9,K02617
score_9,K02618
score_9,K02671
score_9,K02705
score_9,K02750
score_9,K02759
score_9,K02769
score_9,K02770
score_9,K02775
score_9,K02781
score_9,K02783
score_9,K02795
score_9,K02798
score_9,K02805
score_9,K02821
score_9,K02823
score_9,K02835
score_9,K02847
score_9,K02854
score_9,K02855
score_9,K02879
score_9,K02913
score_9,K02945
score_9,K02954
score_9,K02959
score_9,K02963
score_9,K02965
score_9,K02982
score_9,K02996
score_9,K03046
score_9,K03070
score_9,K03086
score_9,K03089
score_9,K03110
score_9,K03112
score_9,K03152
score_9,K03218
score_9,K03231
score_9,K03294
score_9,K03303
score_9,K03311
score_9,K03322
score_9,K03326
score_9,K03332
score_9,K03335
score_9,K03336
score_9,K03385
score_9,K03407
score_9,K03408
score_9,K03439
score_9,K03445
score_9,K03474
score_9,K03477
score_9,K03485
score_9,K03487
score_9,K03524
score_9,K03543
score_9,K03545
score_9,K03546
score_9,K03553
score_9,K03557
score_9,K03560
score_9,K03566
score_9,K03567
score_9,K03585
score_9,K03592
score_9,K03599
score_9,K03611
score_9,K03620
score_9,K03633
score_9,K03669
score_9,K03684
score_9,K03687
score_9,K03737
score_9,K03743
score_9,K03744
score_9,K03745
score_9,K03762
score_9,K03816
score_9,K03823
score_9,K03835
score_9,K03837
score_9,K03893
score_9,K03928
score_9,K04015
score_9,K04033
score_9,K04088
score_9,K04477
score_9,K04568
score_9,K04652
score_9,K04655
score_9,K04691
score_9,K04744
score_9,K04752
score_9,K04754
score_9,K04762
score_9,K04774
score_9,K05303
score_9,K05368
score_9,K05499
score_9,K05516
score_9,K05570
score_9,K05785
score_9,K05788
score_9,K05790
score_9,K05818
score_9,K05921
score_9,K05939
score_9,K05964
score_9,K05967
score_9,K05982
score_9,K05997
score_9,K06006
score_9,K06113
score_9,K06140
score_9,K06144
score_9,K06145
score_9,K06155
score_9,K06158
score_9,K06176
score_9,K06189
score_9,K06207
score_9,K06215
score_9,K06287
score_9,K06336
score_9,K06383
score_9,K06416
score_9,K06518
score_9,K06899
score_9,K06903
score_9,K06916
score_9,K06917
score_9,K06949
score_9,K06978
score_9,K06994
score_9,K07000
score_9,K07010
score_9,K07027
score_9,K07043
score_9,K07048
score_9,K07052
score_9,K07079
score_9,K07095
score_9,K07102
score_9,K07120
score_9,K07121
score_9,K07122
score_9,K07146
score_9,K07264
score_9,K07269
score_9,K07300
score_9,K07336
score_9,K07407
score_9,K07454
score_9,K07462
score_9,K07467
score_9,K07479
score_9,K07486
score_9,K07495
score_9,K07496
score_9,K07559
score_9,K07560
score_9,K07589
score_9,K07639
score_9,K07647
score_9,K07678
score_9,K07685
score_9,K07690
score_9,K07733
score_9,K07740
score_9,K07783
score_9,K08172
score_9,K08194
score_9,K08219
score_9,K08222
score_9,K08289
score_9,K08296
score_9,K08298
score_9,K08300
score_9,K08310
score_9,K08315
score_9,K08318
score_9,K08323
score_9,K08348
score_9,K08352
score_9,K08996
score_9,K09005
score_9,K09251
score_9,K09472
score_9,K09474
score_9,K09690
score_9,K09748
score_9,K09765
score_9,K09767
score_9,K09769
score_9,K09771
score_9,K09773
score_9,K09778
score_9,K09779
score_9,K09781
score_9,K09786
score_9,K09794
score_9,K09799
score_9,K09801
score_9,K09805
score_9,K09816
score_9,K09888
score_9,K09893
score_9,K09900
score_9,K09903
score_9,K09906
score_9,K09921
score_9,K09925
score_9,K09936
score_9,K09937
score_9,K09939
score_9,K09946
score_9,K09971
score_9,K09998
score_9,K10003
score_9,K10004
score_9,K10011
score_9,K10013
score_9,K10016
score_9,K10038
score_9,K10122
score_9,K10124
score_9,K10126
score_9,K10206
score_9,K10544
score_9,K10679
score_9,K10742
score_9,K10773
score_9,K10793
score_9,K10797
score_9,K10800
score_9,K10806
score_9,K10820
score_9,K11103
score_9,K11211
score_9,K11263
score_9,K11358
score_9,K11473
score_9,K11477
score_9,K11645
score_9,K11719
score_9,K11742
score_9,K11744
score_9,K11752
score_9,K11754
score_9,K11895
score_9,K11896
score_9,K11904
score_9,K11907
score_9,K11935
score_9,K11939
score_9,K12060
score_9,K12063
score_9,K12132
score_9,K12257
score_9,K12264
score_9,K12266
score_9,K12290
score_9,K12299
score_9,K12340
score_9,K12507
score_9,K12700
score_9,K12961
score_9,K12974
score_9,K13002
score_9,K13004
score_9,K13014
score_9,K13043
score_9,K13052
score_9,K13053
score_9,K13059
score_9,K13256
score_9,K13381
score_9,K13527
score_9,K13573
score_9,K13629
score_9,K13635
score_9,K13732
score_9,K13888
score_9,K13890
score_9,K13893
score_9,K13894
score_9,K13896
score_9,K13926
score_9,K13934
score_9,K13979
score_9,K13993
score_9,K14052
score_9,K14055
score_9,K14056
score_9,K14059
score_9,K14138
score_9,K14162
score_9,K14187
score_9,K14260
score_9,K14261
score_9,K14274
score_9,K14534
score_9,K14588
score_9,K14591
score_9,K14682
score_9,K14762
score_9,K15051
score_9,K15256
score_9,K15257
score_9,K15372
score_9,K15396
score_9,K15635
score_9,K15777
score_9,K15831
score_9,K15832
score_9,K15836
score_9,K15866
score_9,K15986
score_9,K15987
score_9,K16066
score_9,K16140
score_9,K16210
score_9,K16211
score_9,K16234
score_9,K16263
score_9,K16324
score_9,K16325
score_9,K16363
score_9,K16511
score_9,K16787
score_9,K16789
score_9,K16868
score_9,K16899
score_9,K16915
score_9,K16927
score_9,K17077
score_9,K17203
score_9,K17675
score_9,K18095
score_9,K18104
score_9,K18324
score_9,K18430
score_9,K18581
score_9,K18640
score_9,K18691
score_9,K18817
score_9,K18888
score_9,K18928
score_9,K18929
score_9,K18954
score_9,K18997
score_9,K19138
score_9,K19221
score_9,K19230
score_9,K19231
score_9,K19234
score_9,K19235
score_9,K19335
score_9,K19350
score_9,K19353
score_9,K19411
score_9,K19425
score_9,K19504
score_9,K19506
score_9,K19577
score_9,K19611
score_9,K19784
score_9,K19971
score_9,K20373
score_9,K20459
score_9,K20460
score_9,K20461
score_9,K20490
score_9,K20510
score_9,K20627
score_9,K20861
score_9,K20881
score_9,K21029
score_9,K21071
score_9,K21393
score_9,K21464
score_9,K21469
score_9,K21574
score_9,K21908
score_9,K22010
score_9,K22015
score_9,K22024
score_9,K22214
score_9,K22278
score_9,K22306
score_9,K22757
score_9,K23060
score_9,K23078
score_9,K23121
score_9,K23124
score_9,K23184
score_9,K23186
score_9,K23188
score_9,K23227
score_9,K23238
score_9,K23240
score_9,K23241
score_9,K23256
score_9,K23265
score_9,K23271
score_10,K17398
score_10,K23547
score_10,K01607
score_10,K09469
score_10,K10241
score_10,K02744
score_10,K21948
score_10,K22424
score_10,K02510
score_10,K21417
score_10,K16248
score_10,K01725
score_10,K16951
score_10,K03650
score_10,K09924
score_10,K23393
score_10,K21578
score_10,K01524
score_10,K22605
score_10,K00567
score_10,K05979
score_10,K09760
score_10,K01040
score_10,K11741
score_10,K07552
score_10,K13016
score_10,K21023
score_10,K18344
score_10,K22607
score_10,K03602
score_10,K22405
score_10,K19545
score_10,K08722
score_10,K03324
score_10,K18979
score_10,K09859
score_10,K02517
score_10,K18866
score_10,K06120
score_10,K01560
score_10,K01910
score_10,K04835
score_10,K11733
score_10,K23189
score_10,K07149
score_10,K18119
score_10,K02474
score_10,K17716
score_10,K17204
score_10,K00863
score_10,K01430
score_10,K19428
score_10,K20276
score_10,K01046
score_10,K21576
score_10,K18331
score_10,K18889
score_10,K06153
score_10,K23351
score_10,K03087
score_10,K03111
score_10,K10560
score_10,K17318
score_10,K23536
score_10,K10708
score_10,K08963
score_10,K19540
score_10,K19405
score_10,K06013
score_10,K02531
score_10,K03841
score_10,K15552
score_10,K22736
score_10,K06015
score_10,K01299
score_10,K14048
score_10,K15515
score_10,K20344
score_10,K07089
score_10,K13653
score_10,K21579
score_10,K07337
score_10,K22522
score_10,K17319
score_10,K02039
score_10,K16881
score_10,K20345
score_10,K06997
score_10,K15924
score_10,K15922
score_10,K19134
score_10,K01925
score_10,K07306
score_10,K02434
score_10,K09764
score_10,K00254
score_10,K01903
score_10,K00113
score_10,K21400
score_10,K00560
score_10,K01261
score_10,K16907
score_10,K02197
score_10,K07460
score_10,K01939
score_10,K02055
score_10,K03503
score_10,K03803
score_10,K01972
score_10,K21416
score_10,K11104
score_10,K07319
score_10,K22129
score_10,K18427
score_10,K21571
score_10,K04047
score_10,K00364
score_10,K10556
score_10,K13542
score_10,K07025
score_10,K01902
score_10,K17320
score_10,K07341
score_10,K19114
score_10,K19286
score_10,K09014
score_10,K10559
score_10,K03969
score_10,K00459
score_10,K19505
score_10,K01226
score_10,K06926
score_10,K01473
score_10,K03665
score_10,K23535
score_10,K13012
score_10,K12059
score_10,K01735
score_10,K19171
score_10,K03975
score_10,K18231
score_10,K01835
score_10,K02933
score_10,K03781
score_10,K14652
score_10,K01779
score_10,K09812
score_10,K08299
score_10,K05808
score_10,K07132
score_10,K08282
score_10,K00819
score_10,K07455
score_10,K00661
score_10,K01151
score_10,K01817
score_10,K01547
score_10,K21147
score_10,K19242
score_10,K16784
score_10,K15871
score_10,K07005
score_10,K07704
score_10,K01281
score_10,K07474
score_10,K06950
score_10,K13075
score_10,K00768
score_10,K09131
score_10,K23148
score_10,K08094
score_10,K01883
score_10,K03190
score_10,K07505
score_10,K13921
score_10,K23546
score_10,K01695
score_10,K12293
score_10,K14188
score_10,K15582
score_10,K05851
score_10,K02793
score_10,K08364
score_10,K00886
score_10,K00287
score_10,K13671
score_10,K02526
score_10,K01886
score_10,K01623
score_10,K01890
score_10,K02040
score_10,K02226
score_10,K16328
score_10,K11529
score_10,K16874
score_10,K03187
score_10,K18910
score_10,K00712
score_10,K19092
score_10,K01665
score_10,K15460
score_10,K15977
score_10,K22227
score_10,K21063
score_10,K19421
score_10,K06879
score_10,K00171
score_10,K00371
score_10,K09118
score_10,K18332
score_10,K06199
score_10,K21759
score_10,K09861
score_10,K03769
score_10,K03230
score_10,K07192
score_10,K17828
score_10,K01479
score_10,K01198
score_10,K03664
score_10,K19118
score_10,K21583
score_10,K01715
score_10,K02009
score_10,K10120
score_10,K03565
score_10,K02852
score_10,K01646
score_10,K03116
score_10,K02372
score_10,K03601
score_10,K02768
score_10,K01934
score_10,K00809
score_10,K01056
score_10,K16147
score_10,K18330
score_10,K00831
score_10,K23004
score_10,K18346
score_10,K02395
score_10,K15669
score_10,K00112
score_10,K07659
score_10,K06956
score_10,K05795
score_10,K01750
score_10,K03522
score_10,K09940
score_10,K00826
score_10,K02121
score_10,K13019
score_10,K03605
score_10,K10231
score_10,K00372
score_10,K03800
score_10,K17103
score_10,K02906
score_10,K01501
score_10,K00526
score_10,K01760
score_10,K17837
score_10,K02424
score_10,K03072
score_10,K01546
score_10,K02454
score_10,K02557
score_10,K17465
score_10,K00150
score_10,K22300
score_10,K16906
score_10,K07443
score_10,K22431
score_10,K06020
score_10,K21577
score_10,K11041
score_10,K10979
score_10,K03748
score_10,K18221
score_10,K02548
score_10,K15599
score_10,K01507
score_10,K09961
score_10,K00598
score_10,K02011
score_10,K07173
score_10,K16149
score_10,K19424
score_10,K23059
score_10,K09705
score_10,K19158
score_10,K18302
score_10,K13919
score_10,K01173
score_10,K19048
score_10,K17818
score_10,K18955
score_10,K19115
score_10,K02188
score_10,K02340
score_10,K16905
score_10,K11203
score_10,K13931
score_10,K09793
score_10,K02337
score_10,K01523
score_10,K01611
score_10,K14665
score_10,K03074
score_10,K03828
score_10,K14155
score_10,K07485
score_10,K03727
score_10,K01932
score_10,K03596
score_10,K01997
score_10,K04940
score_10,K07571
score_10,K09989
score_10,K11175
score_10,K01739
score_10,K07746
score_10,K00433
score_10,K18926
score_10,K21672
score_10,K22319
score_10,K03742
score_10,K03667
score_10,K20866
score_10,K07246
score_10,K00325
score_10,K01818
score_10,K00632
score_10,K02342
score_10,K01653
score_10,K11145
score_10,K00688
score_10,K22293
score_10,K03589
score_10,K01034
score_10,K01586
score_10,K10709
score_10,K02552
score_10,K03709
score_10,K11202
score_10,K06928
score_10,K03325
score_10,K00848
score_10,K07657
score_10,K00156
score_10,K08978
score_10,K03219
score_10,K01989
score_10,K01597
score_10,K19334
score_10,K10005
score_10,K01952
score_10,K20444
score_10,K14983
score_10,K02245
score_10,K19117
score_10,K18216
score_10,K01208
score_10,K20534
score_10,K07084
score_10,K15870
score_10,K05346
score_10,K17865
score_10,K00054
score_10,K19049
score_10,K05524
score_10,K22933
score_10,K01361
score_10,K21898
score_10,K00053
score_10,K06218
score_10,K22927
score_10,K01761
score_10,K17243
score_10,K01703
score_10,K01480
score_10,K03073
score_10,K13628
score_10,K01609
score_10,K02499
score_10,K02112
score_10,K21064
score_10,K00641
score_10,K17466
score_10,K17686
score_10,K14083
score_10,K02839
score_10,K23123
score_10,K21279
score_10,K20489
score_10,K00012
score_10,K10008
score_10,K02106
score_10,K21055
score_10,K11312
score_10,K19355
score_10,K08981
score_10,K22130
score_10,K08302
score_10,K05367
score_10,K02408
score_10,K15725
score_10,K14623
score_10,K07075
score_10,K01893
score_10,K02834
score_10,K07053
score_10,K02054
score_10,K03043
score_10,K03519
score_10,K02994
score_10,K17076
score_10,K02072
score_10,K01771
score_10,K10561
score_10,K03366
score_10,K20038
score_10,K05770
score_10,K01892
score_10,K02614
score_10,K11261
score_10,K01081
score_10,K06996
score_10,K00100
score_10,K02401
score_10,K01729
score_10,K07029
score_10,K05946
score_10,K02379
score_10,K07798
score_10,K02338
score_10,K17108
score_10,K02939
score_10,K03337
score_10,K23508
score_10,K03215
score_10,K01305
score_10,K02747
score_10,K00561
score_10,K13281
score_10,K21828
score_10,K00939
score_10,K06281
score_10,K19147
score_10,K01706
score_10,K00342
score_10,K02233
score_10,K19302
score_10,K02746
score_10,K01666
score_10,K05838
score_10,K07638
score_10,K00991
score_10,K07101
score_10,K02404
score_10,K08986
score_10,K01698
score_10,K04567
score_10,K01998
score_10,K00836
score_10,K16926
score_10,K19701
score_10,K02236
score_10,K21405
score_10,K06282
score_10,K20452
score_10,K02052
score_10,K22226
score_10,K04518
score_10,K01139
score_10,K02006
score_10,K01971
score_10,K01814
score_10,K13829
score_10,K07078
score_10,K00123
score_10,K03481
score_10,K01153
score_10,K20487
score_10,K02020
score_10,K03101
score_10,K18785
score_10,K21030
score_10,K09137
score_10,K15531
score_10,K01641
score_10,K06203
score_10,K06333
score_10,K00869
score_10,K02082
score_10,K01751
score_10,K02589
score_10,K02961
score_10,K02473
score_10,K21636
score_10,K04069
score_10,K00549
score_10,K07082
score_10,K01640
score_10,K00874
score_10,K00962
score_10,K02414
score_10,K02358
score_10,K03088
score_10,K06999
score_10,K05351
score_10,K02825
score_10,K09807
score_10,K00261
score_10,K17467
score_10,K16698
score_10,K14170
score_10,K02044
score_10,K11991
score_10,K21473
score_10,K07506
score_10,K01658
score_10,K11924
score_10,K16963
score_10,K07768
score_10,K13922
score_10,K16371
score_10,K01493
score_10,K18471
score_10,K18013
score_10,K16169
score_10,K12206
score_10,K14988
score_10,K02794
score_10,K00275
score_10,K00798
score_10,K03429
score_10,K13818
score_10,K05810
score_10,K03925
score_10,K06211
score_10,K02343
score_10,K03569
score_10,K01756
score_10,K06908
score_10,K02836
score_10,K01889
score_10,K02034
score_10,K04077
score_10,K19002
score_10,K03098
score_10,K01770
score_10,K03641
score_10,K12998
score_10,K03424
score_10,K12292
score_10,K01150
score_10,K05569
score_10,K10530
score_10,K03048
score_10,K04767
score_10,K22579
score_10,K02786
score_10,K06881
score_10,K05772
score_10,K02029
score_10,K02492
score_10,K09761
score_10,K03060
score_10,K05791
score_10,K02455
score_10,K23303
score_10,K01573
score_10,K02304
score_10,K02837
score_10,K01846
score_10,K16898
score_10,K12058
score_10,K19116
score_10,K05825
score_10,K07722
score_10,K12506
score_10,K04061
score_10,K16788
score_10,K07014
score_10,K23149
score_10,K01006
score_10,K17363
score_10,K00663
score_10,K15533
score_10,K20976
score_10,K01869
score_10,K20073
score_10,K18831
score_10,K02190
score_10,K18887
score_10,K22230
score_10,K13927
score_10,K01962
score_10,K00209
score_10,K16213
score_10,K07257
score_10,K12066
score_10,K02874
score_10,K00691
score_10,K03708
score_10,K02053
score_10,K11753
score_10,K01251
score_10,K01358
score_10,K17992
score_10,K15724
score_10,K02274
score_10,K07071
score_10,K03226
score_10,K03179
score_10,K16785
score_10,K02111
score_10,K01730
score_10,K06975
score_10,K18986
score_10,K07445
score_10,K12141
score_10,K12270
score_10,K00031
score_10,K10558
score_10,K21011
score_10,K02990
score_10,K19166
score_10,K07307
score_10,K08969
score_10,K21065
score_10,K13668
score_10,K01092
score_10,K02500
score_10,K09967
score_10,K12556
score_10,K02619
score_10,K02389
score_10,K19126
score_10,K18220
score_10,K01210
score_10,K03976
score_10,K08972
score_10,K09009
score_10,K02409
score_10,K19140
score_10,K01857
score_10,K01420
score_10,K04720
score_10,K12555
score_10,K23003
score_10,K06894
score_10,K15342
score_10,K01845
score_10,K20511
score_10,K04031
score_10,K00355
score_10,K22213
score_10,K03492
score_10,K17898
score_10,K11533
score_10,K02068
score_10,K02563
score_10,K03820
score_10,K18217
score_10,K02017
score_10,K17910
score_10,K01476
score_10,K01499
score_10,K07308
score_10,K09923
score_10,K19997
score_10,K00048
score_10,K01091
score_10,K09935
score_10,K10914
score_10,K01990
score_10,K02988
score_10,K03699
score_10,K01214
score_10,K06223
score_10,K01154
score_10,K02433
score_10,K01843
score_10,K00313
score_10,K12990
score_10,K07056
score_10,K02050
score_10,K15633
score_10,K12339
score_10,K09789
score_10,K02745
score_10,K13953
score_10,K02585
score_10,K01905
score_10,K12213
score_10,K00969
score_10,K01548
score_10,K01879
score_10,K00239
score_10,K01035
score_10,K01295
score_10,K00758
score_10,K03646
score_10,K05989
score_10,K14415
score_10,K03719
score_10,K21471
score_10,K07776
score_10,K00806
score_10,K22468
score_10,K01610
score_10,K07484
score_10,K00073
score_10,K01872
score_10,K16850
score_10,K06320
score_10,K06897
score_10,K01195
score_10,K12297
score_10,K07217
score_10,K01216
score_10,K10007
score_10,K11646
score_10,K11534
score_10,K06962
score_10,K09820
score_10,K16950
score_10,K04772
score_10,K01647
score_10,K10548
score_10,K13015
score_10,K16214
score_10,K03272
score_10,K18856
score_10,K12268
score_10,K19294
score_10,K20112
score_10,K16209
score_10,K05349
score_10,K07343
score_10,K03188
score_10,K08311
score_10,K07214
score_10,K02911
score_10,K00170
score_10,K12685
score_10,K02564
score_10,K21394
score_10,K00926
score_10,K14088
score_10,K01807
score_10,K04028
score_10,K01247
score_10,K21140
score_10,K02086
score_10,K00824
score_10,K02863
score_10,K05342
score_10,K18206
score_10,K10716
score_10,K03271
score_10,K01218
score_10,K17624
score_10,K00936
score_10,K09696
score_10,K01821
score_10,K04751
score_10,K16264
score_10,K01338
score_10,K20480
score_10,K03521
score_10,K19310
score_10,K16238
score_10,K01941
score_10,K20885
score_10,K07451
score_10,K03734
score_10,K02238
score_10,K21345
score_10,K18234
score_10,K01804
score_10,K02302
score_10,K02523
score_10,K16435
score_10,K13327
score_10,K07051
score_10,K09988
score_10,K21012
score_10,K02907
score_10,K12995
score_10,K04562
score_10,K09703
score_10,K07800
score_10,K07054
