feature,importance_sum,importance_mean,freq_top20,weighted_score,dataset,selected
1-palmitoyl-2-docosahexaenoyl-GPE (16:0/22:6)*,0.016771855519206503,0.001397654626600542,2.0,0.01842576657716632,metabolome,False
N-acetyltryptophan,0.016261677937615703,0.0013551398281346418,2.0,0.01786527921662769,metabolome,False
lignoceroylcarnitine (C24)*,0.0161817058291612,0.0013484754857634332,2.0,0.017777420875528874,metabolome,False
X-11299,0.0128122091784542,0.0010676840982045167,3.0,0.017761493337579565,metabolome,False
X-25172,0.012798417199522603,0.0010665347666268836,3.0,0.017742373594958005,metabolome,False
5-oxoproline,0.012726037800525898,0.0010605031500438248,3.0,0.017642034442267626,metabolome,False
indoleacetate,0.012686316485029301,0.0010571930404191085,3.0,0.01758696900657843,metabolome,False
X-21383,0.0159644055288057,0.0013303671274004752,2.0,0.017538692095227053,metabolome,False
glycerophosphorylcholine (GPC),0.0123921254585599,0.0010326771215466584,3.0,0.01717913364549183,metabolome,False
3-hydroxydecanoate,0.012362005602522402,0.0010301671335435335,3.0,0.0171373786589093,metabolome,False
1-linoleoyl-2-linolenoyl-GPC (18:2/18:3)*,0.024524839599497902,0.0020437366332914917,1.0,0.01699932342207687,metabolome,False
sebacate (C10-DC),0.0152890801804187,0.0012740900150348918,2.0,0.016796771368640023,metabolome,False
docosapentaenoate (n3 DPA; 22:5n3),0.0151255651953431,0.0012604637662785917,2.0,0.016617131796654586,metabolome,False
X-12844,0.0150189325412815,0.0012515777117734583,2.0,0.016499983852529213,metabolome,False
malate,0.014586591353063,0.0012155492794219166,2.0,0.016025008510255,metabolome,False
betaine,0.014551679853851598,0.0012126399878209665,2.0,0.015986654308205527,metabolome,False
andro steroid monosulfate C19H28O6S (1)*,0.014437786333680099,0.0012031488611400083,2.0,0.015861529487345448,metabolome,False
glutarate (C5-DC),0.0144158682093156,0.0012013223507763,2.0,0.015837449966574053,metabolome,False
linolenate [alpha or gamma; (18:3n3 or 6)],0.0143875120162029,0.001198959334683575,2.0,0.015806297504360595,metabolome,False
gamma-glutamylmethionine,0.011331456405127598,0.0009442880337606332,3.0,0.015708734117704255,metabolome,False
alpha-ketoglutaramate*,0.014274832596628899,0.0011895693830524083,2.0,0.015682506509336606,metabolome,False
citrulline,0.014168652239699202,0.0011807210199749334,2.0,0.015565855464398476,metabolome,False
X-12849,0.0140354331211545,0.001169619426762875,2.0,0.015419499303679734,metabolome,False
1-palmitoleoyl-GPC (16:1)*,0.0138891623205742,0.0011574301933811833,2.0,0.015258804404688893,metabolome,False
lactosyl-N-palmitoyl-sphingosine (d18:1/16:0),0.013822769179131101,0.0011518974315942584,2.0,0.015185864083616225,metabolome,False
2-methylserine,0.013788339237968,0.0011490282698306666,2.0,0.015148038927156321,metabolome,False
1-methyl-4-imidazoleacetate,0.013724545391529798,0.0011437121159608165,2.0,0.015077954223517907,metabolome,False
asparagine,0.013720329351338701,0.001143360779278225,2.0,0.015073322429954449,metabolome,False
piperine,0.0136516594027785,0.001137638283564875,2.0,0.014997880780604005,metabolome,False
"ceramide (d18:1/17:0, d17:1/18:0)*",0.0136414552559416,0.0011367879379951334,2.0,0.014986670379493612,metabolome,False
1-stearoyl-2-linoleoyl-GPE (18:0/18:2)*,0.0136063499706442,0.0011338624975536834,2.0,0.014948103281668691,metabolome,False
X-21286,0.013516041164963098,0.0011263367637469248,2.0,0.01484888891797249,metabolome,False
X-11483,0.0106123285999993,0.0008843607166666083,3.0,0.014711811296530371,metabolome,False
glycosyl-N-palmitoyl-sphingosine (d18:1/16:0),0.0133688008899,0.001114066740825,2.0,0.014687128942401298,metabolome,False
laurate (12:0),0.013311538082382501,0.0011092948401985419,2.0,0.014624219318378939,metabolome,False
X-15503,0.0132329376298424,0.0011027448024868668,2.0,0.01453786789532351,metabolome,False
glutamine_degradant*,0.013199170317795501,0.0010999308598162918,2.0,0.014500770711353495,metabolome,False
X-24328,0.010378775788929599,0.0008648979824107998,3.0,0.014388038351520745,metabolome,False
1-linoleoylglycerol (18:2),0.012679943679724899,0.0010566619733104082,2.0,0.013930341946165301,metabolome,False
7-methylxanthine,0.012665275645241603,0.001055439637103467,2.0,0.013914227463231345,metabolome,False
heptenedioate (C7:1-DC)*,0.012647580236032501,0.001053965019669375,2.0,0.013894787069221216,metabolome,False
cerotoylcarnitine (C26)*,0.012572962355348398,0.0010477468629457,2.0,0.01381281094854729,metabolome,False
2-hydroxynervonate*,0.012559784530179599,0.0010466487108483,2.0,0.013798333627878927,metabolome,False
1-oleoylglycerol (18:1),0.0124837544233585,0.0010403128686132083,2.0,0.013714806018216518,metabolome,False
deoxycholic acid glucuronide,0.0124284752543436,0.0010357062711953,2.0,0.013654075643829387,metabolome,False
3-methylhistidine,0.012398110028954901,0.0010331758357462419,2.0,0.013620716034069186,metabolome,False
X-21471,0.012302137713600001,0.0010251781428000002,2.0,0.013515279669048362,metabolome,False
X-24949,0.0122670814071673,0.0010222567839306084,2.0,0.013476766380006082,metabolome,False
histidine,0.012119521008384199,0.0010099600840320167,2.0,0.0133146547125822,metabolome,False
creatinine,0.0121125916206795,0.001009382635056625,2.0,0.013307042002096871,metabolome,False
9-hydroxystearate,0.0120459003750166,0.0010038250312513833,2.0,0.013233774180065026,metabolome,False
tryptophan,0.0120028682914052,0.0010002390242837666,2.0,0.013186498604202549,metabolome,False
gamma-glutamylglutamine,0.011992359454802799,0.0009993632879002332,2.0,0.013174953467171546,metabolome,False
octadecanedioylcarnitine (C18-DC)*,0.0119679005836191,0.000997325048634925,2.0,0.013148082650722183,metabolome,False
1-ribosyl-imidazoleacetate*,0.0118371417186622,0.0009864284765551833,2.0,0.01300442935482824,metabolome,False
1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,0.0118318314220789,0.0009859859518399083,2.0,0.012998595397745354,metabolome,False
X-13728,0.011683969399357598,0.0009736641166131332,2.0,0.012836152362556408,metabolome,False
1-methyl-5-imidazoleacetate,0.011662363424246399,0.0009718636186871999,2.0,0.012812415772790587,metabolome,False
epiandrosterone sulfate,0.011617014224593701,0.0009680845187161418,2.0,0.012762594584770871,metabolome,False
stearate (18:0),0.011567175354702799,0.0009639312795585666,2.0,0.012707840989855394,metabolome,False
glutarylcarnitine (C5-DC),0.0115234657175189,0.0009602888097932417,2.0,0.012659821045311938,metabolome,False
X-12822,0.0114428046776772,0.0009535670564731,2.0,0.012571205835725099,metabolome,False
isoleucine,0.011416302524866901,0.0009513585437389084,2.0,0.012542090244971544,metabolome,False
2-keto-3-deoxy-gluconate,0.011339515042668198,0.0009449595868890165,2.0,0.012457730573412165,metabolome,False
2-hydroxybehenate,0.011320347568934899,0.0009433622974112416,2.0,0.01243667295122604,metabolome,False
X-12411,0.0108131608070087,0.0009010967339173917,2.0,0.01187947134192413,metabolome,False
X-24544,0.0106474448336811,0.000887287069473425,2.0,0.011697413737197833,metabolome,False
pregnenediol disulfate (C21H34O8S2)*,0.0106409042026467,0.000886742016887225,2.0,0.011690228119567795,metabolome,False
X-12462,0.0167748995760315,0.001397908298002625,1.0,0.011627474345302456,metabolome,False
phenylalanine,0.010577273190413,0.0008814394325344166,2.0,0.011620322307587463,metabolome,False
1-palmitoleoyl-2-linoleoyl-GPC (16:1/18:2)*,0.0105558050558144,0.0008796504213178666,2.0,0.01159673715110266,metabolome,False
"androstenediol (3alpha, 17alpha) monosulfate (3)",0.010520130452647,0.0008766775377205834,2.0,0.011557544593669597,metabolome,False
X-11444,0.010388452940223199,0.0008657044116852666,2.0,0.01141288206037956,metabolome,False
cortisone,0.0103423223465255,0.0008618601955437917,2.0,0.011362202423259714,metabolome,False
3-ureidopropionate,0.0103130863181974,0.0008594238598497833,2.0,0.011330083363266612,metabolome,False
X-18886,0.0159515135686185,0.001329292797384875,1.0,0.011056746655751624,metabolome,False
tetradecadienedioate (C14:2-DC)*,0.0100571135874283,0.0008380927989523583,2.0,0.011048868575679747,metabolome,False
N-acetylarginine,0.009986310712934302,0.0008321925594111918,2.0,0.010971083667687615,metabolome,False
hexadecenedioate (C16:1-DC)*,0.0156712273498079,0.0013059356124839917,1.0,0.01086246705343325,metabolome,False
butyrylcarnitine (C4),0.0098680428673839,0.0008223369056153249,2.0,0.01084115315921164,metabolome,False
N-palmitoylglycine,0.009848745259401399,0.0008207287716167832,2.0,0.010819952569940165,metabolome,False
2-palmitoleoyl-GPC (16:1)*,0.0097321364034316,0.0008110113669526333,2.0,0.010691844647804214,metabolome,False
citrate,0.0152948941951416,0.0012745745162618001,1.0,0.010601612788325073,metabolome,False
N-acetylmethionine,0.0095992724272276,0.0007999393689356333,2.0,0.010545878650825192,metabolome,False
gamma-glutamylisoleucine*,0.0095801043205704,0.0007983420267142,2.0,0.010524820333301092,metabolome,False
caprylate (8:0),0.0095790314427992,0.0007982526202332667,2.0,0.010523641656597412,metabolome,False
cis-4-decenoate (10:1n6)*,0.009564425694204001,0.0007970354745170001,2.0,0.01050759560170553,metabolome,False
dodecadienoate (12:2)*,0.0094031111560312,0.0007835925963359334,2.0,0.01033037346772807,metabolome,False
5-hydroxylysine,0.009331101425217602,0.0007775917854348002,2.0,0.010251262692552568,metabolome,False
N-acetylalanine,0.009293559011847601,0.0007744632509873,2.0,0.010210018135878027,metabolome,False
glucose,0.0092596864554107,0.0007716405379508917,2.0,0.010172805329127845,metabolome,False
X-21796,0.0091724025134214,0.0007643668761184501,2.0,0.010076914117855005,metabolome,False
X-24475,0.0091569088445494,0.0007630757370457832,2.0,0.01005989258283567,metabolome,False
oxalate (ethanedioate),0.0091382350158638,0.0007615195846553167,2.0,0.010039377285165187,metabolome,False
inosine,0.0144470963860196,0.0012039246988349666,1.0,0.01001396412724726,metabolome,False
X-21607,0.0090818340016587,0.0007568195001382249,2.0,0.00997741443786612,metabolome,False
nervonoylcarnitine (C24:1)*,0.009052887769802,0.0007544073141501667,2.0,0.009945613751837714,metabolome,False
gamma-glutamylcitrulline*,0.0139057976673258,0.00115881647227715,1.0,0.009638764446543942,metabolome,False
"androstenediol (3alpha, 17alpha) monosulfate (2)",0.0138742546868643,0.0011561878905720251,1.0,0.009616900518570597,metabolome,False
sphinganine,0.0138380744756314,0.0011531728729692833,1.0,0.009591822307162448,metabolome,False
stearoylcarnitine (C18),0.0086882287017535,0.0007240190584794584,2.0,0.00954499481850537,metabolome,False
acetylcarnitine (C2),0.0086522767229087,0.0007210230602423917,2.0,0.009505497532744538,metabolome,False
alpha-hydroxyisovalerate,0.0085683756860529,0.000714031307171075,2.0,0.00941332282262276,metabolome,False
docosahexaenoate (DHA; 22:6n3),0.0135478758265943,0.0011289896522161918,1.0,0.009390671931780078,metabolome,False
isovalerylcarnitine (C5),0.0084568018864447,0.0007047334905370584,2.0,0.009290746475279799,metabolome,False
"2,3-dihydroxyisovalerate",0.008288449727406699,0.0006907041439505583,2.0,0.009105792724536842,metabolome,False
perfluorooctanoate (PFOA),0.013036925965926198,0.0010864104971605164,1.0,0.009036508476450485,metabolome,False
lyxonate,0.012984346628855298,0.0010820288857379416,1.0,0.00900006325720408,metabolome,False
"androstenediol (3beta,17beta) monosulfate (2)",0.012738702901074699,0.0010615585750895582,1.0,0.008829795999870722,metabolome,False
X-18899,0.012547249616638402,0.0010456041347198669,1.0,0.008697090695554762,metabolome,False
1-palmitoyl-2-arachidonoyl-GPE (16:0/20:4)*,0.012540187774286301,0.0010450156478571918,1.0,0.008692195799438845,metabolome,False
myristate (14:0),0.007759753186238999,0.00064664609885325,2.0,0.008524960207433683,metabolome,False
"N,N,N-trimethyl-alanylproline betaine (TMAP)",0.0076763410724788,0.0006396950893732333,2.0,0.008433322634232944,metabolome,False
2-aminooctanoate,0.011949765861023401,0.00099581382175195,1.0,0.008282946514919858,metabolome,False
"5alpha-pregnan-3beta,20alpha-diol disulfate",0.011941342851735601,0.0009951119043113,1.0,0.008277108129780188,metabolome,False
beta-alanine,0.011901806247696,0.000991817187308,1.0,0.008249703444161224,metabolome,False
"N6,N6,N6-trimethyllysine",0.0116864532272282,0.0009738711022690166,1.0,0.0081004321051989,metabolome,False
"sphingomyelin (d17:2/16:0, d18:2/15:0)*",0.011670147481884401,0.0009725122901570334,1.0,0.008089129823786918,metabolome,False
cysteine s-sulfate,0.0116252644320781,0.0009687720360065083,1.0,0.008058019264358748,metabolome,False
gamma-glutamylhistidine,0.0116177591454317,0.0009681465954526416,1.0,0.008052816996080502,metabolome,False
X-17357,0.0115769405771027,0.0009647450480918916,1.0,0.008024523720528762,metabolome,False
X-25265,0.0115016443746645,0.0009584703645553749,1.0,0.007972332370101852,metabolome,False
N-stearoyl-sphinganine (d18:0/18:0)*,0.007240090430199401,0.0006033408691832834,2.0,0.007954052317685442,metabolome,False
2-hydroxyglutarate,0.0114708224940341,0.0009559018745028417,1.0,0.007950968270443337,metabolome,False
(N(1) + N(8))-acetylspermidine,0.0113798846582224,0.0009483237215185333,1.0,0.007887934965944234,metabolome,False
"sphingomyelin (d17:1/16:0, d18:1/15:0, d16:1/17:0)*",0.0113772611149307,0.0009481050929108916,1.0,0.007886116464308514,metabolome,False
phenylacetylglutamine,0.011142846192571998,0.0009285705160476665,1.0,0.007723632421794402,metabolome,False
isobutyrylglycine,0.011040824127184498,0.0009200686772653749,1.0,0.007652916114816154,metabolome,False
sulfate*,0.0110162957584108,0.0009180246465342333,1.0,0.0076359143451569305,metabolome,False
pregnanediol-3-glucuronide,0.010969563960438298,0.0009141303300365249,1.0,0.007603522331149794,metabolome,False
etiocholanolone glucuronide,0.0068977481087824,0.0005748123423985333,2.0,0.007577950836445557,metabolome,False
X-12100,0.010838078869115603,0.000903173239092967,1.0,0.007512383810813801,metabolome,False
"sphingomyelin (d17:1/14:0, d16:1/15:0)*",0.0108358731397261,0.0009029894283105084,1.0,0.007510854915706388,metabolome,False
"sphingomyelin (d18:2/16:0, d18:1/16:1)*",0.010721829418369001,0.0008934857848640834,1.0,0.007431805831787151,metabolome,False
tartronate (hydroxymalonate),0.0107198377582493,0.0008933198131874416,1.0,0.007430425318190546,metabolome,False
oleate/vaccenate (18:1),0.010601702923743602,0.0008834752436453001,1.0,0.0073485404907270065,metabolome,False
glycocholenate sulfate*,0.0105910788477456,0.0008825899039787999,1.0,0.007341176442402937,metabolome,False
N-acetyl-2-aminooctanoate*,0.0105772759874593,0.0008814396656216084,1.0,0.007331609028711826,metabolome,False
docosadienoate (22:2n6),0.0105563550259386,0.00087969625216155,1.0,0.007317107723219148,metabolome,False
3-phenylpropionate (hydrocinnamate),0.010515194046884701,0.0008762661705737251,1.0,0.0072885771066388515,metabolome,False
"glycosyl ceramide (d18:2/24:1, d18:1/24:2)*",0.010502417494486998,0.0008752014578739166,1.0,0.007279721075367108,metabolome,False
linoleoylcholine*,0.0104420859594755,0.0008701738299562916,1.0,0.007237902441975033,metabolome,False
1-(1-enyl-stearoyl)-2-linoleoyl-GPE (P-18:0/18:2)*,0.010423662392500501,0.000868638532708375,1.0,0.007225132198470456,metabolome,False
dodecanedioate (C12-DC),0.010372166335617002,0.0008643471946347502,1.0,0.007189437851831704,metabolome,False
"sphingomyelin (d18:1/18:1, d18:2/18:0)",0.0102671691720878,0.0008555974310073167,1.0,0.007116659363964647,metabolome,False
propionylcarnitine (C3),0.0101700128793949,0.0008475010732829083,1.0,0.007049315753610906,metabolome,False
X-17676,0.010138444156251699,0.0008448703463543083,1.0,0.007027433982170319,metabolome,False
"sphingomyelin (d18:1/19:0, d19:1/18:0)*",0.010097806520001,0.00084148387666675,1.0,0.006999266119178526,metabolome,False
N-stearoyl-sphingosine (d18:1/18:0)*,0.0100854500324129,0.0008404541693677416,1.0,0.0069907012546452105,metabolome,False
iminodiacetate (IDA),0.0099901574982439,0.0008325131248536583,1.0,0.006924649503257556,metabolome,False
S-methylcysteine sulfoxide,0.0099886320012038,0.0008323860001003166,1.0,0.006923592109285258,metabolome,False
octadecanedioate (C18-DC),0.009962180457035199,0.0008301817047529332,1.0,0.006905257296023335,metabolome,False
ectoine,0.009948461870942898,0.0008290384892452415,1.0,0.006895748296752188,metabolome,False
pregnenolone sulfate,0.0062615596675819,0.0005217966389651584,2.0,0.006879026397034079,metabolome,False
X-25271,0.009763903537718398,0.0008136586281431999,1.0,0.0067678222084287835,metabolome,False
mannonate*,0.0097338937742822,0.0008111578145235166,1.0,0.006747021025513711,metabolome,False
1-methylnicotinamide,0.0096999263919837,0.000808327199331975,1.0,0.006723476630242504,metabolome,False
theobromine,0.0096692461130178,0.00080577050941815,1.0,0.006702210681378498,metabolome,False
citraconate/glutaconate,0.0096679678323455,0.0008056639860287916,1.0,0.006701324644734529,metabolome,False
"9,10-DiHOME",0.009503689699103401,0.0007919741415919501,1.0,0.006587455719850117,metabolome,False
1-(1-enyl-stearoyl)-2-oleoyl-GPE (P-18:0/18:1),0.0094905830195461,0.0007908819182955083,1.0,0.006578370861868471,metabolome,False
N-acetylaspartate (NAA),0.0094750415806454,0.0007895867983871166,1.0,0.006567598357312607,metabolome,False
"sphingomyelin (d18:1/25:0, d19:0/24:1, d20:1/23:0, d19:1/24:0)*",0.009465809612650603,0.0007888174677208835,1.0,0.006561199244725993,metabolome,False
formiminoglutamate,0.009417259943955699,0.0007847716619963082,1.0,0.006527547178753001,metabolome,False
X-11880,0.009403045690343899,0.0007835871408619915,1.0,0.006517694608938218,metabolome,False
dopamine 3-O-sulfate,0.0093865964510943,0.000782216370924525,1.0,0.006506292865130002,metabolome,False
