score,feature
score_5,homostachydrine*
score_5,imidazole lactate
score_5,N4-acetylcytidine
score_5,glycodeoxycholate 3-sulfate
score_5,glycochenodeoxycholate glucuronide (1)
score_5,mannitol/sorbitol
score_5,catechol sulfate
score_5,2-aminoheptanoate
score_5,10-undecenoate (11:1n1)
score_5,cytidine
score_5,N-palmitoyl-sphingadienine (d18:2/16:0)*
score_5,androsterone glucuronide
score_5,tryptophan betaine
score_5,N-palmitoyl-sphingosine (d18:1/16:0)
score_5,salicylate
score_5,pseudouridine
score_5,1-palmitoyl-2-docosahexaenoyl-GPC (16:0/22:6)
score_5,glucuronate
score_5,palmitoyl dihydrosphingomyelin (d18:0/16:0)*
score_5,tyrosine
score_5,deoxycarnitine
score_5,ascorbic acid 2-sulfate
score_5,3-carboxy-4-methyl-5-pentyl-2-furanpropionate (3-CMPFP)**
score_5,hippurate
score_5,maleate
score_5,1-stearoyl-2-docosahexaenoyl-GPC (18:0/22:6)
score_5,3-carboxy-4-methyl-5-propyl-2-furanpropanoate (CMPF)
score_5,pantothenate
score_5,1-linolenoyl-GPC (18:3)*
score_5,guaiacol sulfate
score_5,cholesterol
score_5,ribonate
score_5,X-25810
score_5,2-ketocaprylate
score_5,oleoyl-linoleoyl-glycerol (18:1/18:2) [1]
score_5,N-palmitoyl-heptadecasphingosine (d17:1/16:0)*
score_5,6-bromotryptophan
score_5,alpha-tocopherol
score_5,"glycosyl ceramide (d18:1/20:0, d16:1/22:0)*"
score_5,N-acetyl-aspartyl-glutamate (NAAG)
score_5,beta-hydroxyisovalerate
score_5,X-13553
score_5,undecenoylcarnitine (C11:1)
score_5,arachidonoylcarnitine (C20:4)
score_5,4-ethylphenylsulfate
score_5,1-stearoyl-2-arachidonoyl-GPI (18:0/20:4)
score_5,1-(1-enyl-palmitoyl)-2-linoleoyl-GPE (P-16:0/18:2)*
score_5,behenoyl sphingomyelin (d18:1/22:0)*
score_5,X-18913
score_5,thyroxine
score_5,X-21339
score_5,1-palmitoyl-2-oleoyl-GPE (16:0/18:1)
score_5,1-(1-enyl-palmitoyl)-2-arachidonoyl-GPC (P-16:0/20:4)*
score_5,4-allylphenol sulfate
score_5,theophylline
score_5,1-stearoyl-2-oleoyl-GPS (18:0/18:1)
score_5,4-guanidinobutanoate
score_5,hexadecadienoate (16:2n6)
score_5,indolepropionate
score_5,"branched-chain, straight-chain, or cyclopropyl 10:1 fatty acid (1)*"
score_5,X-11787
score_5,N-acetylglucosamine/N-acetylgalactosamine
score_5,"sphingomyelin (d18:1/17:0, d17:1/18:0, d19:1/16:0)"
score_5,taurolithocholate 3-sulfate
score_5,choline phosphate
score_5,decadienedioic acid (C10:2-DC)**
score_5,dihydroorotate
score_5,N-acetylputrescine
score_5,dihomo-linolenoylcarnitine (C20:3n3 or 6)*
score_5,cystine
score_5,phytanate
score_5,"sphingomyelin (d18:1/20:0, d16:1/22:0)*"
score_5,3-hydroxydecanoylcarnitine
score_5,4-hydroxyhippurate
score_5,"sphingomyelin (d18:1/24:1, d18:2/24:0)*"
score_5,linoleoyl-linoleoyl-glycerol (18:2/18:2) [2]*
score_5,carnitine
score_5,dodecenedioate (C12:1-DC)*
score_5,glutamine conjugate of C6H10O2 (2)*
score_5,4-vinylphenol sulfate
score_5,methylsuccinate
score_5,2-hydroxydecanoate
score_5,"hydroxy-N6,N6,N6-trimethyllysine*"
score_5,glutamine conjugate of C6H10O2 (1)*
score_5,1-stearoyl-2-oleoyl-GPC (18:0/18:1)
score_5,gamma-tocopherol/beta-tocopherol
score_5,uridine
score_5,phosphoethanolamine
score_5,N-delta-acetylornithine
score_5,"N,N-dimethylalanine"
score_5,pyridoxate
score_5,tridecenedioate (C13:1-DC)*
score_5,X-25420
score_5,X-13728
score_5,"bilirubin (E,E)*"
score_5,S-methylcysteine
score_5,gulonate*
score_5,3-methoxytyrosine
score_5,X-18921
score_5,1-palmitoyl-2-oleoyl-GPC (16:0/18:1)
score_5,indolelactate
score_5,linoleoyl-linoleoyl-glycerol (18:2/18:2) [1]*
score_5,1-(1-enyl-palmitoyl)-2-palmitoleoyl-GPC (P-16:0/16:1)*
score_5,ascorbic acid 3-sulfate*
score_5,X-23644
score_5,N-acetylserine
score_5,X-24556
score_5,orotidine
score_5,lactosyl-N-palmitoyl-sphingosine (d18:1/16:0)
score_5,succinoyltaurine
score_5,N-palmitoyl-sphinganine (d18:0/16:0)
score_5,succinate
score_5,octadecenedioylcarnitine (C18:1-DC)*
score_5,X-17010
score_5,ethylmalonate
score_5,2-aminophenol sulfate
score_5,isoursodeoxycholate
score_5,X-25422
score_5,"2,6-dihydroxybenzoic acid"
score_5,glycosyl-N-behenoyl-sphingadienine (d18:2/22:0)*
score_5,"bilirubin (E,Z or Z,E)*"
score_5,gluconate
score_5,xanthine
score_5,carotene diol (1)
score_5,butyrylcarnitine (C4)
score_5,N-acetylarginine
score_5,caprate (10:0)
score_5,N-acetylhistidine
score_5,sarcosine
score_5,"sphingomyelin (d18:1/20:1, d18:2/20:0)*"
score_5,hyocholate
score_5,lithocholate sulfate (1)
score_5,1-stearoyl-2-arachidonoyl-GPE (18:0/20:4)
score_5,N-oleoylserine
score_5,citrulline
score_5,X-23739
score_5,O-sulfo-tyrosine
score_5,N-methylpipecolate
score_5,3-hydroxybutyroylglycine**
score_5,1-linoleoyl-2-arachidonoyl-GPC (18:2/20:4n6)*
score_5,dihomo-linoleoylcarnitine (C20:2)*
score_5,allantoin
score_5,cholate
score_5,N-acetyl-beta-alanine
score_5,3-methylglutaconate
score_5,X-21353
score_5,urea
score_5,4-hydroxychlorothalonil
score_5,X-24801
score_5,3-hydroxyoctanoate
score_5,methionine sulfoxide
score_5,3-hydroxydecanoate
score_5,X-11478
score_5,docosadioate (C22-DC)
score_5,margaroylcarnitine (C17)*
score_5,glutamine conjugate of C7H12O2*
score_5,X-14056
score_5,X-11444
score_5,1-palmitoyl-2-palmitoleoyl-GPC (16:0/16:1)*
score_5,linolenoylcarnitine (C18:3)*
score_5,X-24748
score_5,pipecolate
score_5,9-hydroxystearate
score_5,behenoylcarnitine (C22)*
score_5,3-hydroxyhippurate
score_5,"androstenediol (3beta,17beta) disulfate (2)"
score_5,X-16576
score_5,3-(4-hydroxyphenyl)lactate
score_5,dimethylarginine (SDMA + ADMA)
score_5,isobutyrylcarnitine (C4)
score_5,cerotoylcarnitine (C26)*
score_5,"cys-gly, oxidized"
score_5,X-11381
score_5,5-methyluridine (ribothymidine)
score_5,glutarate (C5-DC)
score_5,lignoceroylcarnitine (C24)*
score_5,stearoyl sphingomyelin (d18:1/18:0)
score_5,argininate*
score_5,hypotaurine
score_5,ximenoylcarnitine (C26:1)*
score_5,alpha-ketoglutaramate*
score_5,guanidinoacetate
score_5,adenosine 5'-monophosphate (AMP)
score_5,glycerophosphorylcholine (GPC)
score_5,tetradecadienedioate (C14:2-DC)*
score_5,1-palmitoyl-2-stearoyl-GPC (16:0/18:0)
score_5,1-palmitoleoyl-GPC (16:1)*
score_5,isovalerylcarnitine (C5)
score_5,X-15461
score_5,5-oxoproline
score_5,1-palmitoyl-2-docosahexaenoyl-GPE (16:0/22:6)*
score_5,2-hydroxyoctanoate
score_5,X-24947
score_5,pregnenediol disulfate (C21H34O8S2)*
score_5,N-acetyltryptophan
score_5,X-15486
score_5,ornithine
score_5,3-formylindole
score_5,stearoylcarnitine (C18)
score_5,2'-deoxyuridine
score_5,X-12101
score_5,nicotinamide
score_5,X-24475
score_5,1-stearoyl-2-docosahexaenoyl-GPE (18:0/22:6)*
score_5,X-21383
score_5,eicosapentaenoate (EPA; 20:5n3)
score_5,N-methylproline
score_5,nervonoylcarnitine (C24:1)*
score_5,X-21286
score_5,N-acetylmethionine
score_5,2-hydroxynervonate*
score_5,sphingosine 1-phosphate
score_5,1-palmitoleoyl-2-linoleoyl-GPC (16:1/18:2)*
score_5,caprylate (8:0)
score_5,malate
score_5,dimethylglycine
score_5,3-methylglutarylcarnitine (2)
score_5,EDTA
score_5,sphinganine-1-phosphate
score_5,oxalate (ethanedioate)
score_5,"N2,N2-dimethylguanosine"
score_5,alpha-hydroxyisovalerate
score_5,heptenedioate (C7:1-DC)*
score_5,"5,6-dihydrothymine"
score_5,N-acetylalanine
score_5,tryptophan
score_5,glutarylcarnitine (C5-DC)
score_5,X-11483
score_5,histidine
score_5,gamma-glutamylmethionine
score_5,oleamide
score_5,stearidonate (18:4n3)
score_5,N-acetylasparagine
score_5,pyridoxal
score_5,sebacate (C10-DC)
score_5,asparagine
score_5,laurate (12:0)
score_5,docosapentaenoate (n3 DPA; 22:5n3)
score_5,1-oleoylglycerol (18:1)
score_5,deoxycholic acid glucuronide
score_5,glutamine
score_5,X-21796
score_5,sphingosine
score_5,isoleucine
score_5,linolenate [alpha or gamma; (18:3n3 or 6)]
score_5,5-hydroxylysine
score_5,X-25519
score_5,X-25172
score_5,stearate (18:0)
score_5,lignoceroyl sphingomyelin (d18:1/24:0)
score_5,glucose
score_5,dodecadienoate (12:2)*
score_5,"2,3-dihydroxyisovalerate"
score_5,gamma-glutamylisoleucine*
score_5,1-stearoyl-2-oleoyl-GPI (18:0/18:1)*
score_5,1-ribosyl-imidazoleacetate*
score_5,"bilirubin (Z,Z)"
score_5,indoleacetate
score_5,etiocholanolone glucuronide
score_5,pregnenolone sulfate
score_5,glutamine_degradant*
score_5,2-hydroxyhippurate (salicylurate)
score_5,pentose acid*
score_5,X-12844
score_5,X-21470
score_5,X-11299
score_5,4-acetamidobutanoate
score_5,1-methyl-5-imidazoleacetate
score_5,pregnenetriol sulfate*
score_5,3-methylhistidine
score_5,acetylcarnitine (C2)
score_5,betaine
score_5,X-19141
score_5,N-stearoyl-sphinganine (d18:0/18:0)*
score_5,glycosyl-N-palmitoyl-sphingosine (d18:1/16:0)
score_5,"sphingomyelin (d18:2/23:0, d18:1/23:1, d17:1/24:1)*"
score_5,retinol (vitamin A)
score_5,creatinine
score_5,X-24949
score_5,X-21736
score_5,glycolithocholate sulfate*
score_5,1-myristoyl-2-palmitoyl-GPC (14:0/16:0)
score_5,piperine
score_5,1-stearoyl-2-linoleoyl-GPE (18:0/18:2)*
score_5,2-keto-3-deoxy-gluconate
score_5,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*
score_5,X-23782
score_5,X-12411
score_5,epiandrosterone sulfate
score_5,7-methylxanthine
score_5,3-ureidopropionate
score_5,beta-citrylglutamate
score_5,cortisone
score_5,X-24328
score_5,X-25520
score_5,X-15503
score_5,1-methyl-4-imidazoleacetate
score_5,X-12822
score_5,1-linoleoylglycerol (18:2)
score_5,7-methylguanine
score_5,taurochenodeoxycholate
score_5,andro steroid monosulfate C19H28O6S (1)*
score_5,2-hydroxybehenate
score_5,phenol sulfate
score_5,cis-4-decenoate (10:1n6)*
score_5,2-methylserine
score_5,X-12849
score_5,"androstenediol (3alpha, 17alpha) monosulfate (3)"
score_5,2-palmitoleoyl-GPC (16:1)*
score_5,X-21607
score_5,N-palmitoylglycine
score_5,X-21471
score_5,octadecanedioylcarnitine (C18-DC)*
score_5,spermidine
score_5,phenylalanine
score_5,stachydrine
score_5,"ceramide (d18:1/17:0, d17:1/18:0)*"
score_5,X-24544
score_5,gamma-glutamylglutamine
score_5,"N,N,N-trimethyl-alanylproline betaine (TMAP)"
score_5,myristate (14:0)
score_5,propionylcarnitine (C3)
score_5,"sphingomyelin (d18:2/16:0, d18:1/16:1)*"
score_5,"sphingomyelin (d17:2/16:0, d18:2/15:0)*"
score_5,4-methyl-2-oxopentanoate
score_5,alpha-ketoglutarate
score_5,"9,10-DiHOME"
score_5,3-hydroxybutyrate (BHBA)
score_5,sphinganine
score_5,glycine
score_5,inosine
score_5,trans-urocanate
score_5,mannose
score_5,nonadecanoate (19:0)
score_5,trans-4-hydroxyproline
score_5,gamma-glutamylhistidine
score_5,2-hydroxystearate
score_5,glycerol
score_5,1-palmitoyl-2-linoleoyl-GPC (16:0/18:2)
score_5,theobromine
score_5,tartronate (hydroxymalonate)
score_5,iminodiacetate (IDA)
score_5,1-methylhistidine
score_5,3-methylxanthine
score_5,3-hydroxylaurate
score_5,3-hydroxy-2-ethylpropionate
score_5,gamma-glutamylglycine
score_5,N6-carbamoylthreonyladenosine
score_5,phenylacetylglutamine
score_5,N1-methyl-4-pyridone-3-carboxamide
score_5,oleoylcarnitine (C18:1)
score_5,1-arachidonoyl-GPC (20:4n6)*
score_5,1-arachidonoyl-GPE (20:4n6)*
score_5,2-hydroxypalmitate
score_5,docosapentaenoate (n6 DPA; 22:5n6)
score_5,isobutyrylglycine
score_5,hexadecanedioate (C16-DC)
score_5,octadecanedioate (C18-DC)
score_5,ectoine
score_5,1-arachidonoyl-GPI (20:4)*
score_5,N6-acetyllysine
score_5,pyrraline
score_5,1-stearoyl-2-oleoyl-GPE (18:0/18:1)
score_5,succinylcarnitine (C4-DC)
score_5,"5alpha-pregnan-3beta,20alpha-diol disulfate"
score_5,glycocholenate sulfate*
score_5,"5alpha-pregnan-3beta,20beta-diol monosulfate (1)"
score_5,"androstenediol (3alpha, 17alpha) monosulfate (2)"
score_5,2-hydroxyglutarate
score_5,gamma-CEHC
score_5,stearoyl ethanolamide
score_5,"2R,3R-dihydroxybutyrate"
score_5,5-(galactosylhydroxy)-lysine
score_5,cysteinylglycine disulfide*
score_5,formiminoglutamate
score_5,sulfate*
score_5,4-hydroxy-2-oxoglutaric acid
score_5,(14 or 15)-methylpalmitate (a17:0 or i17:0)
score_5,16-hydroxypalmitate
score_5,leucylalanine
score_5,N6-methyllysine
score_5,pregnanediol-3-glucuronide
score_5,mannonate*
score_5,2-aminooctanoate
score_5,"sphingomyelin (d18:1/14:0, d16:1/16:0)*"
score_5,6-oxopiperidine-2-carboxylate
score_5,N-acetyltaurine
score_5,"sphingomyelin (d18:2/14:0, d18:1/14:1)*"
score_5,arabonate/xylonate
score_5,"sphingomyelin (d17:1/16:0, d18:1/15:0, d16:1/17:0)*"
score_5,dopamine 3-O-sulfate
score_5,arabitol/xylitol
score_5,adipoylcarnitine (C6-DC)
score_5,"1,2-dilinoleoyl-GPC (18:2/18:2)"
score_5,"sphingomyelin (d18:2/24:1, d18:1/24:2)*"
score_5,1-stearoyl-2-linoleoyl-GPC (18:0/18:2)*
score_5,1-palmitoyl-2-dihomo-linolenoyl-GPC (16:0/20:3n3 or 6)*
score_5,1-stearoyl-2-linoleoyl-GPI (18:0/18:2)
score_5,myristoyl dihydrosphingomyelin (d18:0/14:0)*
score_5,1-palmitoyl-2-oleoyl-GPI (16:0/18:1)*
score_5,1-myristoyl-2-arachidonoyl-GPC (14:0/20:4)*
score_5,(S)-3-hydroxybutyrylcarnitine
score_5,1-linoleoyl-2-linolenoyl-GPC (18:2/18:3)*
score_5,palmitoleoylcarnitine (C16:1)*
score_5,oleoyl-arachidonoyl-glycerol (18:1/20:4) [2]*
score_5,lactosyl-N-behenoyl-sphingosine (d18:1/22:0)*
score_5,"ceramide (d18:1/14:0, d16:1/16:0)*"
score_5,"sphingomyelin (d18:1/19:0, d19:1/18:0)*"
score_5,sphingomyelin (d18:2/18:1)*
score_5,"sphingomyelin (d18:1/25:0, d19:0/24:1, d20:1/23:0, d19:1/24:0)*"
score_5,"N,N,N-trimethyl-5-aminovalerate"
score_5,carotene diol (3)
score_5,(N(1) + N(8))-acetylspermidine
score_5,5-dodecenoylcarnitine (C12:1)
score_5,lyxonate
score_5,N-acetyl-2-aminooctanoate*
score_5,gamma-glutamylcitrulline*
score_5,"sphingomyelin (d17:1/14:0, d16:1/15:0)*"
score_5,3-amino-2-piperidone
score_5,glucuronide of piperine metabolite C17H21NO3 (4)*
score_5,11beta-hydroxyandrosterone glucuronide
score_5,3-hydroxyhexanoylcarnitine (1)
score_5,"2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*"
score_5,"3-bromo-5-chloro-2,6-dihydroxybenzoic acid*"
score_5,X-12100
score_5,X-14939
score_5,X-16580
score_5,X-18899
score_5,X-21319
score_5,X-21467
score_5,X-23593
score_5,X-23680
score_5,X-24295
score_5,X-24309
score_6,vanillylmandelate (VMA)
score_6,X-11795
score_6,1-stearoyl-2-arachidonoyl-GPC (18:0/20:4)
score_6,homostachydrine*
score_6,imidazole lactate
score_6,N4-acetylcytidine
score_6,glycodeoxycholate 3-sulfate
score_6,glycochenodeoxycholate glucuronide (1)
score_6,mannitol/sorbitol
score_6,catechol sulfate
score_6,2-aminoheptanoate
score_6,10-undecenoate (11:1n1)
score_6,cytidine
score_6,N-palmitoyl-sphingadienine (d18:2/16:0)*
score_6,androsterone glucuronide
score_6,tryptophan betaine
score_6,N-palmitoyl-sphingosine (d18:1/16:0)
score_6,salicylate
score_6,pseudouridine
score_6,1-palmitoyl-2-docosahexaenoyl-GPC (16:0/22:6)
score_6,glucuronate
score_6,palmitoyl dihydrosphingomyelin (d18:0/16:0)*
score_6,tyrosine
score_6,deoxycarnitine
score_6,ascorbic acid 2-sulfate
score_6,3-carboxy-4-methyl-5-pentyl-2-furanpropionate (3-CMPFP)**
score_6,hippurate
score_6,maleate
score_6,1-stearoyl-2-docosahexaenoyl-GPC (18:0/22:6)
score_6,3-carboxy-4-methyl-5-propyl-2-furanpropanoate (CMPF)
score_6,pantothenate
score_6,1-linolenoyl-GPC (18:3)*
score_6,guaiacol sulfate
score_6,cholesterol
score_6,ribonate
score_6,X-25810
score_6,2-ketocaprylate
score_6,oleoyl-linoleoyl-glycerol (18:1/18:2) [1]
score_6,N-palmitoyl-heptadecasphingosine (d17:1/16:0)*
score_6,6-bromotryptophan
score_6,alpha-tocopherol
score_6,"glycosyl ceramide (d18:1/20:0, d16:1/22:0)*"
score_6,N-acetyl-aspartyl-glutamate (NAAG)
score_6,beta-hydroxyisovalerate
score_6,X-13553
score_6,undecenoylcarnitine (C11:1)
score_6,arachidonoylcarnitine (C20:4)
score_6,4-ethylphenylsulfate
score_6,1-stearoyl-2-arachidonoyl-GPI (18:0/20:4)
score_6,1-(1-enyl-palmitoyl)-2-linoleoyl-GPE (P-16:0/18:2)*
score_6,behenoyl sphingomyelin (d18:1/22:0)*
score_6,X-18913
score_6,thyroxine
score_6,X-21339
score_6,1-palmitoyl-2-oleoyl-GPE (16:0/18:1)
score_6,1-(1-enyl-palmitoyl)-2-arachidonoyl-GPC (P-16:0/20:4)*
score_6,4-allylphenol sulfate
score_6,theophylline
score_6,1-stearoyl-2-oleoyl-GPS (18:0/18:1)
score_6,4-guanidinobutanoate
score_6,hexadecadienoate (16:2n6)
score_6,indolepropionate
score_6,"branched-chain, straight-chain, or cyclopropyl 10:1 fatty acid (1)*"
score_6,X-11787
score_6,N-acetylglucosamine/N-acetylgalactosamine
score_6,"sphingomyelin (d18:1/17:0, d17:1/18:0, d19:1/16:0)"
score_6,taurolithocholate 3-sulfate
score_6,choline phosphate
score_6,decadienedioic acid (C10:2-DC)**
score_6,dihydroorotate
score_6,N-acetylputrescine
score_6,dihomo-linolenoylcarnitine (C20:3n3 or 6)*
score_6,cystine
score_6,phytanate
score_6,"sphingomyelin (d18:1/20:0, d16:1/22:0)*"
score_6,3-hydroxydecanoylcarnitine
score_6,4-hydroxyhippurate
score_6,"sphingomyelin (d18:1/24:1, d18:2/24:0)*"
score_6,linoleoyl-linoleoyl-glycerol (18:2/18:2) [2]*
score_6,carnitine
score_6,dodecenedioate (C12:1-DC)*
score_6,glutamine conjugate of C6H10O2 (2)*
score_6,4-vinylphenol sulfate
score_6,methylsuccinate
score_6,2-hydroxydecanoate
score_6,"hydroxy-N6,N6,N6-trimethyllysine*"
score_6,glutamine conjugate of C6H10O2 (1)*
score_6,1-stearoyl-2-oleoyl-GPC (18:0/18:1)
score_6,gamma-tocopherol/beta-tocopherol
score_6,uridine
score_6,phosphoethanolamine
score_6,N-delta-acetylornithine
score_6,"N,N-dimethylalanine"
score_6,pyridoxate
score_6,tridecenedioate (C13:1-DC)*
score_6,X-25420
score_6,X-13728
score_6,"bilirubin (E,E)*"
score_6,S-methylcysteine
score_6,gulonate*
score_6,3-methoxytyrosine
score_6,X-18921
score_6,1-palmitoyl-2-oleoyl-GPC (16:0/18:1)
score_6,indolelactate
score_6,linoleoyl-linoleoyl-glycerol (18:2/18:2) [1]*
score_6,1-(1-enyl-palmitoyl)-2-palmitoleoyl-GPC (P-16:0/16:1)*
score_6,ascorbic acid 3-sulfate*
score_6,X-23644
score_6,N-acetylserine
score_6,X-24556
score_6,orotidine
score_6,lactosyl-N-palmitoyl-sphingosine (d18:1/16:0)
score_6,succinoyltaurine
score_6,N-palmitoyl-sphinganine (d18:0/16:0)
score_6,succinate
score_6,octadecenedioylcarnitine (C18:1-DC)*
score_6,X-17010
score_6,ethylmalonate
score_6,2-aminophenol sulfate
score_6,isoursodeoxycholate
score_6,X-25422
score_6,"2,6-dihydroxybenzoic acid"
score_6,glycosyl-N-behenoyl-sphingadienine (d18:2/22:0)*
score_6,"bilirubin (E,Z or Z,E)*"
score_6,gluconate
score_6,xanthine
score_6,carotene diol (1)
score_6,butyrylcarnitine (C4)
score_6,N-acetylarginine
score_6,caprate (10:0)
score_6,N-acetylhistidine
score_6,sarcosine
score_6,"sphingomyelin (d18:1/20:1, d18:2/20:0)*"
score_6,hyocholate
score_6,lithocholate sulfate (1)
score_6,1-stearoyl-2-arachidonoyl-GPE (18:0/20:4)
score_6,N-oleoylserine
score_6,citrulline
score_6,X-23739
score_6,O-sulfo-tyrosine
score_6,N-methylpipecolate
score_6,3-hydroxybutyroylglycine**
score_6,1-linoleoyl-2-arachidonoyl-GPC (18:2/20:4n6)*
score_6,dihomo-linoleoylcarnitine (C20:2)*
score_6,allantoin
score_6,cholate
score_6,N-acetyl-beta-alanine
score_6,3-methylglutaconate
score_6,X-21353
score_6,urea
score_6,4-hydroxychlorothalonil
score_6,X-24801
score_6,3-hydroxyoctanoate
score_6,methionine sulfoxide
score_6,3-hydroxydecanoate
score_6,X-11478
score_6,docosadioate (C22-DC)
score_6,margaroylcarnitine (C17)*
score_6,glutamine conjugate of C7H12O2*
score_6,X-14056
score_6,X-11444
score_6,1-palmitoyl-2-palmitoleoyl-GPC (16:0/16:1)*
score_6,linolenoylcarnitine (C18:3)*
score_6,X-24748
score_6,pipecolate
score_6,9-hydroxystearate
score_6,behenoylcarnitine (C22)*
score_6,3-hydroxyhippurate
score_6,"androstenediol (3beta,17beta) disulfate (2)"
score_6,X-16576
score_6,3-(4-hydroxyphenyl)lactate
score_6,dimethylarginine (SDMA + ADMA)
score_6,isobutyrylcarnitine (C4)
score_6,cerotoylcarnitine (C26)*
score_6,"cys-gly, oxidized"
score_6,X-11381
score_6,5-methyluridine (ribothymidine)
score_6,glutarate (C5-DC)
score_6,lignoceroylcarnitine (C24)*
score_6,stearoyl sphingomyelin (d18:1/18:0)
score_6,argininate*
score_6,hypotaurine
score_6,ximenoylcarnitine (C26:1)*
score_6,alpha-ketoglutaramate*
score_6,guanidinoacetate
score_6,adenosine 5'-monophosphate (AMP)
score_6,glycerophosphorylcholine (GPC)
score_6,tetradecadienedioate (C14:2-DC)*
score_6,1-palmitoyl-2-stearoyl-GPC (16:0/18:0)
score_6,1-palmitoleoyl-GPC (16:1)*
score_6,isovalerylcarnitine (C5)
score_6,X-15461
score_6,5-oxoproline
score_6,1-palmitoyl-2-docosahexaenoyl-GPE (16:0/22:6)*
score_6,2-hydroxyoctanoate
score_6,X-24947
score_6,pregnenediol disulfate (C21H34O8S2)*
score_6,N-acetyltryptophan
score_6,X-15486
score_6,ornithine
score_6,3-formylindole
score_6,stearoylcarnitine (C18)
score_6,2'-deoxyuridine
score_6,X-12101
score_6,nicotinamide
score_6,X-24475
score_6,1-stearoyl-2-docosahexaenoyl-GPE (18:0/22:6)*
score_6,X-21383
score_6,eicosapentaenoate (EPA; 20:5n3)
score_6,N-methylproline
score_6,nervonoylcarnitine (C24:1)*
score_6,X-21286
score_6,N-acetylmethionine
score_6,2-hydroxynervonate*
score_6,sphingosine 1-phosphate
score_6,1-palmitoleoyl-2-linoleoyl-GPC (16:1/18:2)*
score_6,caprylate (8:0)
score_6,malate
score_6,dimethylglycine
score_6,3-methylglutarylcarnitine (2)
score_6,EDTA
score_6,sphinganine-1-phosphate
score_6,oxalate (ethanedioate)
score_6,"N2,N2-dimethylguanosine"
score_6,alpha-hydroxyisovalerate
score_6,heptenedioate (C7:1-DC)*
score_6,"5,6-dihydrothymine"
score_6,N-acetylalanine
score_6,tryptophan
score_6,glutarylcarnitine (C5-DC)
score_6,X-11483
score_6,histidine
score_6,gamma-glutamylmethionine
score_6,oleamide
score_6,stearidonate (18:4n3)
score_6,N-acetylasparagine
score_6,pyridoxal
score_6,sebacate (C10-DC)
score_6,asparagine
score_6,laurate (12:0)
score_6,docosapentaenoate (n3 DPA; 22:5n3)
score_6,1-oleoylglycerol (18:1)
score_6,deoxycholic acid glucuronide
score_6,glutamine
score_6,X-21796
score_6,sphingosine
score_6,isoleucine
score_6,linolenate [alpha or gamma; (18:3n3 or 6)]
score_6,5-hydroxylysine
score_6,X-25519
score_6,X-25172
score_6,stearate (18:0)
score_6,lignoceroyl sphingomyelin (d18:1/24:0)
score_6,glucose
score_6,dodecadienoate (12:2)*
score_6,"2,3-dihydroxyisovalerate"
score_6,gamma-glutamylisoleucine*
score_6,1-stearoyl-2-oleoyl-GPI (18:0/18:1)*
score_6,1-ribosyl-imidazoleacetate*
score_6,"bilirubin (Z,Z)"
score_6,indoleacetate
score_6,etiocholanolone glucuronide
score_6,pregnenolone sulfate
score_6,glutamine_degradant*
score_6,2-hydroxyhippurate (salicylurate)
score_6,pentose acid*
score_6,X-12844
score_6,X-21470
score_6,X-11299
score_6,4-acetamidobutanoate
score_6,1-methyl-5-imidazoleacetate
score_6,pregnenetriol sulfate*
score_6,3-methylhistidine
score_6,acetylcarnitine (C2)
score_6,betaine
score_6,X-19141
score_6,N-stearoyl-sphinganine (d18:0/18:0)*
score_6,glycosyl-N-palmitoyl-sphingosine (d18:1/16:0)
score_6,"sphingomyelin (d18:2/23:0, d18:1/23:1, d17:1/24:1)*"
score_6,retinol (vitamin A)
score_6,creatinine
score_6,X-24949
score_6,X-21736
score_6,glycolithocholate sulfate*
score_6,1-myristoyl-2-palmitoyl-GPC (14:0/16:0)
score_6,piperine
score_6,1-stearoyl-2-linoleoyl-GPE (18:0/18:2)*
score_6,2-keto-3-deoxy-gluconate
score_6,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*
score_6,X-23782
score_6,X-12411
score_6,epiandrosterone sulfate
score_6,7-methylxanthine
score_6,3-ureidopropionate
score_6,beta-citrylglutamate
score_6,cortisone
score_6,X-24328
score_6,X-25520
score_6,X-15503
score_6,1-methyl-4-imidazoleacetate
score_6,X-12822
score_6,1-linoleoylglycerol (18:2)
score_6,7-methylguanine
score_6,taurochenodeoxycholate
score_6,andro steroid monosulfate C19H28O6S (1)*
score_6,2-hydroxybehenate
score_6,phenol sulfate
score_6,cis-4-decenoate (10:1n6)*
score_6,2-methylserine
score_6,X-12849
score_6,"androstenediol (3alpha, 17alpha) monosulfate (3)"
score_6,2-palmitoleoyl-GPC (16:1)*
score_6,X-21607
score_6,N-palmitoylglycine
score_6,X-21471
score_6,octadecanedioylcarnitine (C18-DC)*
score_6,spermidine
score_6,phenylalanine
score_6,stachydrine
score_6,"ceramide (d18:1/17:0, d17:1/18:0)*"
score_6,X-24544
score_6,gamma-glutamylglutamine
score_6,"N,N,N-trimethyl-alanylproline betaine (TMAP)"
score_6,myristate (14:0)
score_6,"sphingomyelin (d18:1/25:0, d19:0/24:1, d20:1/23:0, d19:1/24:0)*"
score_6,erythronate*
score_6,"sphingomyelin (d17:1/14:0, d16:1/15:0)*"
